Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Status,Message,Category_CarEvent,Category_Drs,Category_Flag,Category_Other,Category_SafetyCar,Flag_BLACK AND WHITE,Flag_BLUE,Flag_CHEQUERED,Flag_CLEAR,Flag_DOUBLE YELLOW,Flag_GREEN,Flag_RED,Flag_YELLOW
0 days 01:31:35.119000,PER,11,19.0,0 days 00:01:59.275000,0 days 00:00:42.691000,0 days 00:00:42.800000,0 days 00:00:33.784000,False,2.0,0 days 01:29:35.844000,True,7.0,2.0,0,0,42.691,42.8,33.784,119.275,119.275,5375.844,0.0,0.0,0.0,128.368,-9.09299999999999,1769.884,0.49700000000007094,0.49700000000007094,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:36.291000,ALO,14,19.0,0 days 00:01:59.078000,0 days 00:00:42.625000,0 days 00:00:42.897000,0 days 00:00:33.556000,False,3.0,0 days 01:29:37.213000,True,9.0,2.0,0,0,42.625,42.897,33.556,119.07799999999999,119.078,5377.213,0.0,0.0,0.0,128.354,-9.27600000000001,1771.056,1.6690000000000964,1.1720000000000255,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:38.521000,GAS,10,19.0,0 days 00:01:59.677000,0 days 00:00:42.366000,0 days 00:00:43.800000,0 days 00:00:33.511000,False,4.0,0 days 01:29:38.844000,True,8.0,2.0,0,0,42.366,43.8,33.511,119.67699999999999,119.677,5378.844,0.0,0.0,0.0,127.78,-8.102999999999994,1773.286,3.8990000000001146,2.230000000000018,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:39.998000,SAI,55,19.0,0 days 00:02:00.434000,0 days 00:00:42.434000,0 days 00:00:44.814000,0 days 00:00:33.186000,False,5.0,0 days 01:29:39.564000,True,9.0,2.0,0,0,42.434,44.814,33.186,120.434,120.434,5379.564,0.0,0.0,0.0,127.367,-6.933000000000007,1774.763,5.375999999999976,1.4769999999998618,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:40.876000,ZHO,24,19.0,0 days 00:02:00.349000,0 days 00:00:42.311000,0 days 00:00:45.496000,0 days 00:00:32.542000,False,6.0,0 days 01:29:40.527000,True,9.0,2.0,0,0,42.311,45.496,32.542,120.349,120.349,5380.527,0.0,0.0,0.0,126.532,-6.182999999999993,1775.641,6.254000000000133,0.8780000000001564,False,False,True,False,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:41.942000,MAG,20,19.0,0 days 00:02:00.273000,0 days 00:00:42.359000,0 days 00:00:45.845000,0 days 00:00:32.069000,False,7.0,0 days 01:29:41.669000,True,10.0,2.0,0,0,42.359,45.845,32.069,120.27300000000001,120.273,5381.669,0.0,0.0,0.0,119.556,0.7169999999999987,1776.7069999999999,7.319999999999936,1.0659999999998035,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:42.674000,ALB,23,19.0,0 days 00:02:00.042000,0 days 00:00:42.200000,0 days 00:00:46.551000,0 days 00:00:31.291000,False,8.0,0 days 01:29:42.632000,True,19.0,0.0,0,0,42.2,46.551,31.291,120.042,120.042,5382.632,0.0,0.0,0.0,117.209,2.8329999999999984,1777.439,8.052000000000135,0.7320000000001983,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:43.967000,OCO,31,19.0,0 days 00:02:00.361000,0 days 00:00:42.921000,0 days 00:00:47.284000,0 days 00:00:30.156000,False,9.0,0 days 01:29:43.606000,True,9.0,2.0,0,0,42.921,47.284,30.156,120.36099999999999,120.361,5383.606,0.0,0.0,0.0,116.55,3.811000000000007,1778.732,9.345000000000027,1.2929999999998927,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:45.811000,TSU,22,19.0,0 days 00:02:00.983000,0 days 00:00:42.831000,0 days 00:00:47.929000,0 days 00:00:30.223000,False,10.0,0 days 01:29:44.828000,True,9.0,2.0,0,0,42.831,47.929,30.223,120.983,120.983,5384.828,0.0,0.0,0.0,116.297,4.686000000000007,1780.576,11.189000000000078,1.844000000000051,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:47.225000,NOR,4,19.0,0 days 00:02:01.374000,0 days 00:00:43.444000,0 days 00:00:47.967000,0 days 00:00:29.963000,False,11.0,0 days 01:29:45.851000,False,10.0,2.0,0,0,43.444,47.967,29.963,121.374,121.374,5385.851,0.0,0.0,0.0,114.245,7.128999999999991,1781.99,12.603000000000065,1.4139999999999873,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:50.019000,LEC,16,19.0,0 days 00:02:03.019000,0 days 00:00:44.244000,0 days 00:00:48.027000,0 days 00:00:30.748000,False,12.0,0 days 01:29:47,True,8.0,2.0,0,0,44.244,48.027,30.748,123.019,123.019,5387.0,0.0,0.0,0.0,106.782,16.23700000000001,1784.784,15.397000000000162,2.7940000000000964,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:51.019000,HAM,44,19.0,0 days 00:02:02.642000,0 days 00:00:44.838000,0 days 00:00:48.669000,0 days 00:00:29.135000,False,13.0,0 days 01:29:48.377000,True,10.0,2.0,0,0,44.838,48.669,29.135,122.64200000000001,122.642,5388.377,0.0,0.0,0.0,101.926,20.715999999999994,1785.7839999999999,16.396999999999935,0.9999999999997726,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:53.322000,PIA,81,19.0,0 days 00:02:03.585000,0 days 00:00:45.690000,0 days 00:00:49.156000,0 days 00:00:28.739000,False,14.0,0 days 01:29:49.737000,True,4.0,1.0,0,0,45.69,49.156,28.739,123.58500000000001,123.585,5389.737,0.0,0.0,0.0,97.579,26.006,1788.087,18.700000000000045,2.303000000000111,False,False,False,True,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:55.214000,BOT,77,19.0,0 days 00:02:04.283000,0 days 00:00:44.861000,0 days 00:00:50.136000,0 days 00:00:29.286000,False,15.0,0 days 01:29:50.931000,True,3.0,1.0,0,0,44.861,50.136,29.286,124.283,124.283,5390.931,0.0,0.0,0.0,92.291,31.992000000000004,1789.979,20.5920000000001,1.8920000000000528,False,False,True,False,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:56.670000,HUL,27,19.0,0 days 00:02:03.879000,0 days 00:00:44.321000,0 days 00:00:49.732000,0 days 00:00:29.826000,False,16.0,0 days 01:29:52.791000,True,3.0,1.0,0,0,44.321,49.732,29.826,123.87899999999999,123.879,5392.791,0.0,0.0,0.0,92.939,30.940000000000012,1791.435,22.048000000000002,1.4559999999999036,False,False,True,False,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:31:59.046000,RUS,63,19.0,0 days 00:01:55.526000,0 days 00:00:38.408000,0 days 00:00:48.296000,0 days 00:00:28.822000,False,17.0,0 days 01:30:03.520000,True,3.0,3.0,0,0,38.408,48.296,28.822,115.52600000000001,115.526,5403.52,0.0,0.0,0.0,84.632,30.89399999999999,1793.811,24.423999999999978,2.3759999999999764,True,False,False,False,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:32:02.564000,LAW,40,19.0,0 days 00:01:48.409000,0 days 00:00:30.458000,0 days 00:00:47.240000,0 days 00:00:30.711000,False,18.0,0 days 01:30:14.155000,True,2.0,3.0,0,0,30.458,47.24,30.711,108.409,108.409,5414.155,0.0,0.0,0.0,109.796,-1.3870000000000005,1797.329,27.942000000000007,3.518000000000029,False,False,True,False,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:32:03.589000,STR,18,19.0,0 days 00:01:36.486000,0 days 00:00:26.698000,0 days 00:00:40.015000,0 days 00:00:29.773000,False,19.0,0 days 01:30:27.103000,True,3.0,3.0,0,0,26.698,40.015,29.773,96.48599999999999,96.486,5427.103,0.0,0.0,0.0,84.336,12.150000000000006,1798.354,28.9670000000001,1.025000000000091,False,False,True,False,False,17.1,65.0,1007.7,False,28.2,169,2.4,TRACK CLEAR,CLEAR IN TRACK SECTOR 10,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 01:33:29.879000,VER,1,20.0,0 days 00:01:55.257000,0 days 00:00:38.697000,0 days 00:00:42.228000,0 days 00:00:34.332000,False,1.0,0 days 01:31:34.622000,True,9.0,2.0,0,0,38.697,42.228,34.332,115.257,115.257,5494.622,0.0,0.0,0.0,119.845,-4.587999999999994,1884.644,0.0,0.0,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:31.120000,PER,11,20.0,0 days 00:01:56.001000,0 days 00:00:38.916000,0 days 00:00:43.023000,0 days 00:00:34.062000,False,2.0,0 days 01:31:35.119000,True,8.0,2.0,0,0,38.916,43.023,34.062,116.00099999999999,116.001,5495.119,0.0,0.0,0.0,119.275,-3.274000000000001,1885.885,1.2409999999999854,1.2409999999999854,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:32.334000,ALO,14,20.0,0 days 00:01:56.043000,0 days 00:00:38.570000,0 days 00:00:43.634000,0 days 00:00:33.839000,False,3.0,0 days 01:31:36.291000,True,10.0,2.0,0,0,38.57,43.634,33.839,116.043,116.043,5496.291,0.0,0.0,0.0,119.078,-3.0349999999999966,1887.099,2.4549999999999272,1.2139999999999418,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:34.250000,GAS,10,20.0,0 days 00:01:55.729000,0 days 00:00:37.566000,0 days 00:00:45.302000,0 days 00:00:32.861000,False,4.0,0 days 01:31:38.521000,True,9.0,2.0,0,0,37.566,45.302,32.861,115.72899999999998,115.729,5498.521,0.0,0.0,0.0,119.677,-3.9480000000000075,1889.0149999999999,4.370999999999867,1.91599999999994,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:35.911000,SAI,55,20.0,0 days 00:01:55.913000,0 days 00:00:37.070000,0 days 00:00:45.119000,0 days 00:00:33.724000,False,5.0,0 days 01:31:39.998000,True,10.0,2.0,0,0,37.07,45.119,33.724,115.91299999999998,115.913,5499.998,0.0,0.0,0.0,120.434,-4.521000000000001,1890.676,6.031999999999925,1.6610000000000582,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:36.972000,ZHO,24,20.0,0 days 00:01:56.096000,0 days 00:00:37.087000,0 days 00:00:45.452000,0 days 00:00:33.557000,False,6.0,0 days 01:31:40.876000,True,10.0,2.0,0,0,37.087,45.452,33.557,116.096,116.096,5500.876,0.0,0.0,0.0,120.349,-4.253,1891.737,7.093000000000075,1.0610000000001492,False,False,True,False,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:38.352000,MAG,20,20.0,0 days 00:01:56.410000,0 days 00:00:37.334000,0 days 00:00:44.859000,0 days 00:00:34.217000,False,7.0,0 days 01:31:41.942000,True,11.0,2.0,0,0,37.334,44.859,34.217,116.41000000000001,116.41,5501.942,0.0,0.0,0.0,120.273,-3.8629999999999995,1893.117,8.472999999999956,1.3799999999998818,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:39.308000,ALB,23,20.0,0 days 00:01:56.634000,0 days 00:00:37.581000,0 days 00:00:46.199000,0 days 00:00:32.854000,False,8.0,0 days 01:31:42.674000,True,20.0,0.0,0,0,37.581,46.199,32.854,116.634,116.634,5502.674,0.0,0.0,0.0,120.042,-3.4080000000000013,1894.0729999999999,9.42899999999986,0.9559999999999036,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:40.477000,OCO,31,20.0,0 days 00:01:56.510000,0 days 00:00:37.411000,0 days 00:00:46.186000,0 days 00:00:32.913000,False,9.0,0 days 01:31:43.967000,True,10.0,2.0,0,0,37.411,46.186,32.913,116.51,116.51,5503.967,0.0,0.0,0.0,120.361,-3.850999999999999,1895.242,10.597999999999956,1.1690000000000964,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:41.562000,TSU,22,20.0,0 days 00:01:55.751000,0 days 00:00:36.956000,0 days 00:00:46.060000,0 days 00:00:32.735000,False,10.0,0 days 01:31:45.811000,True,10.0,2.0,0,0,36.956,46.06,32.735,115.751,115.751,5505.811,0.0,0.0,0.0,120.983,-5.231999999999999,1896.327,11.682999999999993,1.0850000000000364,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:43.078000,NOR,4,20.0,0 days 00:01:55.853000,0 days 00:00:37.113000,0 days 00:00:45.798000,0 days 00:00:32.942000,False,11.0,0 days 01:31:47.225000,False,11.0,2.0,0,0,37.113,45.798,32.942,115.85300000000001,115.853,5507.225,0.0,0.0,0.0,121.374,-5.521000000000001,1897.843,13.19900000000007,1.5160000000000764,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:44.155000,LEC,16,20.0,0 days 00:01:54.136000,0 days 00:00:35.596000,0 days 00:00:46.500000,0 days 00:00:32.040000,False,12.0,0 days 01:31:50.019000,True,9.0,2.0,0,0,35.596,46.5,32.04,114.136,114.136,5510.019,0.0,0.0,0.0,123.019,-8.88300000000001,1898.92,14.276000000000067,1.0769999999999982,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:45.768000,HAM,44,20.0,0 days 00:01:54.749000,0 days 00:00:36.150000,0 days 00:00:47.006000,0 days 00:00:31.593000,False,13.0,0 days 01:31:51.019000,True,11.0,2.0,0,0,36.15,47.006,31.593,114.74900000000001,114.749,5511.019,0.0,0.0,0.0,122.642,-7.893000000000001,1900.533,15.888999999999896,1.612999999999829,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:46.335000,PIA,81,20.0,0 days 00:01:53.013000,0 days 00:00:35.053000,0 days 00:00:47.598000,0 days 00:00:30.362000,False,14.0,0 days 01:31:53.322000,True,5.0,1.0,0,0,35.053,47.598,30.362,113.01299999999999,113.013,5513.322,0.0,0.0,0.0,123.585,-10.571999999999989,1901.1,16.455999999999904,0.5670000000000073,False,False,False,True,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:47.503000,BOT,77,20.0,0 days 00:01:52.289000,0 days 00:00:34.762000,0 days 00:00:47.273000,0 days 00:00:30.254000,False,15.0,0 days 01:31:55.214000,True,4.0,1.0,0,0,34.762,47.273,30.254,112.289,112.289,5515.214,0.0,0.0,0.0,124.283,-11.994,1902.268,17.624000000000024,1.16800000000012,False,False,True,False,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:48.093000,HUL,27,20.0,0 days 00:01:51.423000,0 days 00:00:34.208000,0 days 00:00:47.503000,0 days 00:00:29.712000,False,16.0,0 days 01:31:56.670000,True,4.0,1.0,0,0,34.208,47.503,29.712,111.423,111.423,5516.67,0.0,0.0,0.0,123.879,-12.456000000000003,1902.858,18.213999999999942,0.5899999999999181,False,False,True,False,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:50.322000,RUS,63,20.0,0 days 00:01:51.276000,0 days 00:00:34.859000,0 days 00:00:46.410000,0 days 00:00:30.007000,False,17.0,0 days 01:31:59.046000,True,4.0,3.0,0,0,34.859,46.41,30.007,111.27600000000001,111.276,5519.046,0.0,0.0,0.0,115.526,-4.25,1905.087,20.442999999999984,2.229000000000042,True,False,False,False,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:52.656000,LAW,40,20.0,0 days 00:01:50.092000,0 days 00:00:32.710000,0 days 00:00:46.821000,0 days 00:00:30.561000,False,18.0,0 days 01:32:02.564000,True,3.0,3.0,0,0,32.71,46.821,30.561,110.09200000000001,110.092,5522.564,0.0,0.0,0.0,108.409,1.6829999999999927,1907.421,22.777000000000044,2.33400000000006,False,False,True,False,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
0 days 01:33:53.474000,STR,18,20.0,0 days 00:01:49.885000,0 days 00:00:32.905000,0 days 00:00:46.591000,0 days 00:00:30.389000,False,19.0,0 days 01:32:03.589000,True,4.0,3.0,0,0,32.905,46.591,30.389,109.885,109.885,5523.589,0.0,0.0,0.0,96.486,13.399000000000001,1908.239,23.595000000000027,0.8179999999999836,False,False,True,False,False,17.2,65.0,1007.7,False,29.0,162,2.5,IN THIS LAP,SAFETY CAR IN THIS LAP,False,False,False,False,True,False,False,False,False,False,False,False,False
